date,us_10y,usd_krw,vix,inflation_exp
2025-10-19,0.04529451566697389,0.04599007406795863,-0.016460764369112438,-0.03814465189352632
2025-10-26,0.056746321112877925,0.12231562832908821,-0.01685437273219577,-0.02477840176266909
2025-11-02,0.09031347505224403,0.1997306988897617,-0.009746107489045244,-0.0033688870194600895
2025-11-09,-0.03152777161238191,0.2384138924175204,0.0002870854654611321,-0.01374402739747893
2025-11-16,-0.04964860847765522,0.15936402749204717,-0.013951943817301072,-0.0646676412695524
2025-11-23,-0.02814013731876912,0.15992305419968034,-0.014818195503758035,-0.11053555720369332
2025-11-30,0.06701652829586237,0.18480374778730038,-0.025235555585895783,-0.13115555665375722
2025-12-07,0.05615014104208967,0.2660331980000774,-0.01745138555073936,-0.08730277640352142
2025-12-14,-0.05314048533175082,0.16296132140065311,-0.014169235006775124,-0.10022243174214963
2025-12-21,-0.053076040876403566,0.14865701626134978,-0.01866604102731799,-0.11848576611242606
2025-12-28,-0.0497202767062845,0.09315208557578444,0.004758056573919021,-0.11676069741224637
2026-01-04,-0.03596215100529662,0.13662979353503032,-0.028643679823653657,-0.09759479480359005
2026-01-11,-0.002012078526095138,0.25429583950950474,-0.009143191854600446,-0.040711388776981036
2026-01-18,0.009529725261236308,0.3274940253716341,0.0032227794185018866,0.035182639178965476
2026-01-25,0.0719406257783703,0.44145950707978043,0.023059929336595814,0.09896909509079706
2026-02-01,0.043677156271296556,0.2992035429898533,-0.0002899304470338393,0.04383840320180752
2026-02-08,0.053469938487687614,0.38657840910222147,0.024864933717544772,0.08451590672993917
2026-02-15,0.007366397324003629,0.36543597645177217,0.04299167036551808,0.08563514187197142
2026-02-22,0.1283712500927504,0.4491766619218106,0.062116802538148476,0.030764442099971347
2026-03-01,0.14474701307663054,0.38233436912989416,0.0554738167970936,0.0018739563401322813
2026-03-08,0.08884208339484757,0.4296020781369589,0.028059026118935435,0.07992596966127166
2026-03-15,-0.007136313781156787,0.30140368314074295,-0.01204840125159535,0.051210210555072994
2026-03-22,-0.11442256406509842,0.22186979503887413,-0.007198679234206793,0.021180626806526562
2026-03-29,-0.1419272878616175,0.15495951310665987,0.022008405476008193,0.02138854172138963
2026-04-05,-0.1605848592190887,0.14486777647878626,-0.017126249558787096,0.010272499193670228
