date,kospi_price,kospi_return,anomaly_flag,regime_hmm,regime_cusum,vix,usd_krw,us_10y,inflation_exp,bok_rate,anomaly_frequency_weekly
2021-10-27,3025.489990234375,-0.007736788567760944,0.0,1.0,1.0,16.98,1171.19,1.54,2.65,0.75,0.0
2021-10-28,3009.550048828125,-0.005268548716968358,0.0,1.0,1.0,16.53,1167.34,1.57,2.57,0.75,0.0
2021-10-29,2970.679931640625,-0.012915590887958683,0.0,1.0,0.0,16.26,1174.94,1.55,2.51,0.75,0.0
2021-11-01,2978.93994140625,0.0027805115178003437,0.0,1.0,0.0,16.41,1177.73,1.58,2.5,1.0,0.0
2021-11-02,3013.489990234375,0.011598101844179975,0.0,1.0,0.0,16.03,1177.04,1.56,2.51,1.0,0.0
2021-11-03,2975.7099609375,-0.012536968571094098,0.0,1.0,0.0,15.1,1184.56,1.6,2.53,1.0,0.0
2021-11-04,2983.219970703125,0.002523770751924781,0.0,1.0,0.0,15.44,1186.77,1.53,2.56,1.0,0.0
2021-11-05,2969.27001953125,-0.004676138973616184,0.0,1.0,0.0,16.48,1183.28,1.45,2.54,1.0,0.0
2021-11-08,2960.199951171875,-0.003054645855618987,0.0,1.0,0.0,17.22,1180.64,1.51,2.62,1.0,0.0
2021-11-09,2962.4599609375,0.0007634652398160746,0.0,1.0,0.0,17.78,1178.64,1.46,2.63,1.0,0.0
2021-11-10,2930.169921875,-0.010899738557911709,0.0,1.0,0.0,18.73,1181.16,1.56,2.7,1.0,0.0
2021-11-11,2924.919921875,-0.0017917049659156303,0.0,1.0,0.0,17.66,1181.16,1.56,2.7,1.0,0.0
2021-11-12,2968.800048828125,0.015002163520769551,0.0,1.0,0.0,16.29,1179.23,1.58,2.73,1.0,0.0
2021-11-15,2999.52001953125,0.010347605159616968,0.0,1.0,1.0,16.49,1181.61,1.63,2.76,1.0,0.0
2021-11-16,2997.2099609375,-0.0007701427490759416,0.0,1.0,1.0,16.37,1183.3,1.63,2.73,1.0,0.0
2021-11-17,2962.419921875,-0.011607474790193861,0.0,1.0,1.0,17.11,1182.4,1.6,2.7,1.0,0.0
2021-11-18,2947.3798828125,-0.005076943667385536,0.0,1.0,1.0,17.59,1183.42,1.59,2.73,1.0,0.0
2021-11-19,2971.02001953125,0.008020729481328814,0.0,1.0,1.0,17.91,1184.93,1.54,2.65,1.0,0.0
2021-11-22,3013.25,0.014213966984784276,1.0,1.0,1.0,19.17,1185.33,1.63,2.61,1.0,0.2
2021-11-23,2997.330078125,-0.005283306023396661,0.0,1.0,1.0,19.38,1190.31,1.67,2.62,1.0,0.2
2021-11-24,2994.2900390625,-0.0010142490093723033,0.0,1.0,1.0,18.58,1186.01,1.64,2.61,1.0,0.2
2021-11-25,2980.27001953125,-0.0046822516684588145,0.0,1.0,1.0,18.58,1186.01,1.64,2.61,1.0,0.2
2021-11-26,2936.43994140625,-0.014706747320799352,0.0,1.0,0.0,28.62,1194.43,1.48,2.55,1.0,0.2
2021-11-29,2909.320068359375,-0.009235630078607171,0.0,1.0,0.0,22.96,1192.96,1.52,2.54,1.0,0.0
2021-11-30,2839.010009765625,-0.02416717890836928,1.0,1.0,0.0,27.19,1187.45,1.43,2.5,1.0,0.2
2021-12-01,2899.719970703125,0.02138420108723471,0.0,1.0,1.0,31.12,1187.45,1.43,2.44,1.0,0.2
2021-12-02,2945.27001953125,0.015708430223722702,0.0,1.0,1.0,27.95,1175.18,1.44,2.47,1.0,0.2
2021-12-03,2968.330078125,0.007829522740132377,0.0,1.0,1.0,30.67,1179.84,1.35,2.43,1.0,0.2
2021-12-06,2973.25,0.0016574712870569552,0.0,1.0,1.0,27.18,1182.29,1.43,2.44,1.0,0.2
2021-12-07,2991.719970703125,0.006212047659337472,0.0,1.0,1.0,21.89,1179.24,1.48,2.47,1.0,0.0
2021-12-08,3001.800048828125,0.0033693254127094008,0.0,1.0,1.0,19.9,1175.19,1.52,2.52,1.0,0.0
2021-12-09,3029.570068359375,0.009251122353099772,0.0,1.0,1.0,21.58,1173.59,1.49,2.47,1.0,0.0
2021-12-10,3010.22998046875,-0.006383773094608913,0.0,1.0,1.0,18.69,1180.99,1.48,2.44,1.0,0.0
2021-12-13,3001.659912109375,-0.0028469812655445015,0.0,1.0,1.0,20.31,1184.19,1.42,2.4,1.0,0.0
2021-12-14,2987.949951171875,-0.004567459785231098,0.0,1.0,1.0,21.89,1182.7,1.44,2.37,1.0,0.0
2021-12-15,2989.389892578125,0.0004819161732227961,0.0,1.0,1.0,19.29,1186.06,1.47,2.39,1.0,0.0
2021-12-16,3006.409912109375,0.005693475974313689,0.0,1.0,1.0,20.57,1183.59,1.44,2.42,1.0,0.0
2021-12-17,3017.72998046875,0.0037653110155668745,0.0,1.0,1.0,21.57,1181.03,1.41,2.38,1.0,0.0
2021-12-20,2963.0,-0.018136142339762462,0.0,1.0,0.0,22.87,1191.07,1.43,2.39,1.0,0.0
2021-12-21,2975.030029296875,0.004060084136643605,0.0,1.0,0.0,21.01,1192.35,1.48,2.44,1.0,0.0
2021-12-22,2984.47998046875,0.0031764221129924053,0.0,1.0,0.0,18.63,1190.21,1.46,2.47,1.0,0.0
2021-12-23,2998.169921875,0.004587044140299312,0.0,1.0,0.0,17.96,1187.59,1.5,2.47,1.0,0.0
2021-12-24,3012.429931640625,0.004756238017592729,0.0,1.0,0.0,17.96,1187.59,1.5,2.47,1.0,0.0
2021-12-27,2999.550048828125,-0.004275579218363856,0.0,1.0,0.0,17.68,1186.82,1.48,2.5,1.0,0.0
2021-12-28,3020.239990234375,0.006897681675400946,0.0,1.0,0.0,17.54,1188.15,1.49,2.5,1.0,0.0
2021-12-29,2993.2900390625,-0.008923115798418313,0.0,1.0,0.0,16.95,1185.51,1.55,2.53,1.0,0.0
2021-12-30,2977.64990234375,-0.005225065568202791,0.0,1.0,0.0,17.33,1188.59,1.52,2.58,1.0,0.0
2022-01-04,2989.239990234375,0.003892360845209497,0.0,1.0,0.0,16.91,1193.77,1.66,2.57,1.25,0.0
2022-01-05,2953.969970703125,-0.01179899226775849,0.0,1.0,0.0,19.73,1196.38,1.71,2.53,1.25,0.0
2022-01-06,2920.530029296875,-0.01132033898038931,0.0,1.0,0.0,19.61,1205.02,1.73,2.46,1.25,0.0
2022-01-07,2954.889892578125,0.011764940930780954,0.0,1.0,0.0,18.76,1200.78,1.76,2.48,1.25,0.0
2022-01-10,2926.719970703125,-0.009533323710556929,0.0,1.0,0.0,19.4,1199.13,1.78,2.48,1.25,0.0
2022-01-11,2927.3798828125,0.00022547839081998866,0.0,1.0,0.0,18.41,1194.62,1.75,2.54,1.25,0.0
2022-01-12,2972.47998046875,0.015406301696969882,0.0,1.0,0.0,17.62,1187.34,1.74,2.48,1.25,0.0
2022-01-13,2962.090087890625,-0.0034953616664851195,0.0,1.0,0.0,20.31,1187.95,1.7,2.43,1.25,0.0
2022-01-14,2921.919921875,-0.01356142616318301,0.0,1.0,0.0,19.19,1186.96,1.78,2.44,1.25,0.0
2022-01-17,2890.10009765625,-0.01089003979216896,0.0,1.0,0.0,19.19,1186.96,1.78,2.44,1.25,0.0
2022-01-18,2864.239990234375,-0.008947824140363325,0.0,1.0,0.0,22.79,1192.74,1.87,2.46,1.25,0.0
2022-01-19,2842.280029296875,-0.007666941671219063,0.0,1.0,0.0,23.85,1188.51,1.83,2.4,1.25,0.0
2022-01-20,2862.679931640625,0.007177302072096214,0.0,1.0,0.0,25.59,1191.96,1.83,2.33,1.25,0.0
2022-01-21,2834.2900390625,-0.00991724302264363,0.0,1.0,0.0,28.85,1193.87,1.75,2.34,1.25,0.0
2022-01-24,2792.0,-0.014920857950193489,0.0,1.0,0.0,29.9,1195.68,1.75,2.38,1.25,0.0
2022-01-25,2720.389892578125,-0.025648319277175813,0.0,1.0,0.0,31.16,1198.66,1.78,2.41,1.25,0.0
2022-01-26,2709.239990234375,-0.004098641291885974,0.0,1.0,0.0,31.96,1197.46,1.85,2.38,1.25,0.0
2022-01-27,2614.489990234375,-0.034972907657325414,1.0,1.0,0.0,30.49,1202.65,1.81,2.4,1.25,0.2
2022-01-28,2663.340087890625,0.01868436973892207,0.0,1.0,0.0,27.66,1209.04,1.78,2.44,1.25,0.2
2022-02-03,2707.820068359375,0.0167008264062809,0.0,1.0,1.0,24.35,1206.35,1.82,2.38,1.25,0.2
2022-02-04,2750.260009765625,0.015673102471673417,0.0,1.0,1.0,23.22,1199.43,1.93,2.41,1.25,0.2
2022-02-07,2745.06005859375,-0.0018907125702337657,0.0,1.0,1.0,22.86,1198.64,1.92,2.4,1.25,0.2
2022-02-08,2746.469970703125,0.000513617946158007,0.0,1.0,1.0,21.44,1198.05,1.96,2.42,1.25,0.0
2022-02-09,2768.85009765625,0.00814868802202695,0.0,1.0,1.0,19.96,1196.36,1.94,2.42,1.25,0.0
2022-02-10,2771.929931640625,0.0011123151762466588,0.0,1.0,1.0,23.91,1196.31,2.03,2.45,1.25,0.0
2022-02-11,2747.7099609375,-0.008737584030051537,0.0,1.0,1.0,27.36,1198.72,1.92,2.43,1.25,0.0
2022-02-14,2704.47998046875,-0.01573309449808169,0.0,1.0,0.0,28.33,1196.21,1.98,2.48,1.25,0.0
2022-02-15,2676.5400390625,-0.010330984739405413,0.0,1.0,0.0,25.7,1199.78,2.05,2.48,1.25,0.0
2022-02-16,2729.679931640625,0.01985395017544289,0.0,1.0,0.0,24.29,1197.51,2.03,2.46,1.25,0.0
2022-02-17,2744.090087890625,0.005279064436444436,0.0,1.0,1.0,28.11,1197.39,1.97,2.43,1.25,0.0
2022-02-18,2744.52001953125,0.0001566754832584838,0.0,1.0,1.0,27.75,1195.4,1.92,2.41,1.25,0.0
2022-02-21,2743.800048828125,-0.00026233027924782437,0.0,1.0,1.0,27.75,1195.4,1.92,2.41,1.25,0.0
2022-02-22,2706.7900390625,-0.013488595782127799,0.0,1.0,1.0,28.81,1192.07,1.94,2.45,1.25,0.0
2022-02-23,2719.530029296875,0.004706678408934684,0.0,1.0,1.0,31.02,1193.42,1.99,2.53,1.25,0.0
2022-02-24,2648.800048828125,-0.026008163067438916,1.0,1.0,0.0,30.32,1202.34,1.96,2.55,1.25,0.2
2022-02-25,2676.760009765625,0.010555708404592412,0.0,1.0,0.0,27.59,1201.93,1.97,2.54,1.25,0.2
2022-02-28,2699.179931640625,0.008375768389099258,0.0,1.0,0.0,30.15,1202.28,1.83,2.62,1.25,0.2
2022-03-02,2703.52001953125,0.0016079283339911488,0.0,1.0,0.0,30.74,1205.58,1.86,2.71,1.25,0.2
2022-03-03,2747.080078125,0.016112349188855957,0.0,1.0,1.0,30.48,1204.35,1.86,2.69,1.25,0.2
2022-03-04,2713.429931640625,-0.012249423215701327,0.0,1.0,1.0,31.98,1213.71,1.74,2.67,1.25,0.0
2022-03-07,2651.31005859375,-0.022893487066870888,1.0,1.0,0.0,36.45,1226.78,1.78,2.77,1.25,0.2
2022-03-08,2622.39990234375,-0.010904102353586631,0.0,1.0,0.0,35.13,1237.18,1.86,2.9,1.25,0.2
2022-03-10,2680.320068359375,0.022086702323264706,0.0,1.0,1.0,30.23,1228.21,1.98,2.86,1.25,0.2
2022-03-11,2661.280029296875,-0.007103643810029925,0.0,1.0,1.0,30.75,1231.47,2.0,2.94,1.25,0.2
2022-03-14,2645.64990234375,-0.005873161328781573,1.0,1.0,1.0,31.77,1241.46,2.14,2.93,1.25,0.4
2022-03-15,2621.530029296875,-0.009116804542244061,0.0,1.0,0.0,29.83,1242.65,2.15,2.84,1.25,0.2
2022-03-16,2659.22998046875,0.014380896175347768,0.0,1.0,0.0,26.67,1228.04,2.19,2.8,1.25,0.2
2022-03-17,2694.510009765625,0.01326700945611936,0.0,1.0,1.0,25.67,1214.33,2.2,2.91,1.25,0.2
2022-03-18,2707.02001953125,0.0046427772471748785,0.0,1.0,1.0,23.87,1212.2,2.14,2.86,1.25,0.2
2022-03-21,2686.050048828125,-0.007746514821399875,0.0,1.0,1.0,23.53,1216.12,2.32,2.9,1.25,0.0
2022-03-22,2710.0,0.00891642029616091,0.0,1.0,1.0,22.94,1217.09,2.38,2.91,1.25,0.0
2022-03-23,2735.050048828125,0.009243560453182642,0.0,1.0,1.0,23.57,1217.92,2.32,2.94,1.25,0.0
2022-03-24,2729.659912109375,-0.001970763467768921,0.0,1.0,1.0,21.67,1220.45,2.34,2.92,1.25,0.0
2022-03-25,2729.97998046875,0.00011725576433718743,0.0,1.0,1.0,20.81,1218.77,2.48,2.95,1.25,0.0
2022-03-28,2729.56005859375,-0.00015381866460717486,0.0,1.0,1.0,19.63,1225.46,2.46,2.95,1.25,0.0
2022-03-29,2741.070068359375,0.0042168003335874005,0.0,1.0,1.0,18.9,1219.21,2.41,2.86,1.25,0.0
2022-03-30,2746.739990234375,0.0020685067267884882,0.0,1.0,1.0,19.33,1208.46,2.35,2.86,1.25,0.0
2022-03-31,2757.64990234375,0.003971949346557535,0.0,1.0,1.0,20.56,1211.55,2.32,2.84,1.25,0.0
2022-04-01,2739.85009765625,-0.006454700675517899,0.0,1.0,1.0,19.63,1215.29,2.39,2.8,1.5,0.0
2022-04-04,2757.89990234375,0.006587880374528732,0.0,1.0,1.0,18.57,1214.72,2.42,2.8,1.5,0.0
2022-04-05,2759.199951171875,0.00047139086774694583,0.0,1.0,1.0,21.03,1212.55,2.54,2.84,1.5,0.0
2022-04-06,2735.030029296875,-0.008759757285706882,0.0,1.0,1.0,22.1,1212.55,2.61,2.83,1.5,0.0
2022-04-07,2695.860107421875,-0.014321569216945607,0.0,1.0,0.0,21.55,1218.96,2.66,2.82,1.5,0.0
2022-04-08,2700.389892578125,0.0016802745601596225,0.0,1.0,0.0,21.16,1225.13,2.72,2.87,1.5,0.0
2022-04-11,2693.10009765625,-0.002699534219821609,0.0,1.0,0.0,24.37,1233.38,2.79,2.91,1.5,0.0
2022-04-12,2666.760009765625,-0.009780582576023877,0.0,1.0,0.0,24.26,1236.03,2.72,2.86,1.5,0.0
2022-04-13,2716.489990234375,0.018648089924342637,0.0,1.0,0.0,21.82,1227.17,2.7,2.8,1.5,0.0
2022-04-14,2716.7099609375,8.097607718626776e-05,0.0,1.0,0.0,22.7,1224.18,2.83,2.89,1.5,0.0
2022-04-15,2696.06005859375,-0.007601069912013703,0.0,1.0,0.0,22.7,1227.97,2.83,2.89,1.5,0.0
2022-04-18,2693.2099609375,-0.0010571343346619244,0.0,1.0,0.0,22.17,1233.73,2.85,2.92,1.5,0.0
2022-04-19,2718.889892578125,0.009535064853126274,0.0,1.0,0.0,21.37,1236.53,2.93,2.93,1.5,0.0
2022-04-20,2718.68994140625,-7.354147456317683e-05,0.0,1.0,0.0,20.32,1235.28,2.85,2.92,1.5,0.0
2022-04-21,2728.2099609375,0.0035016937335361487,0.0,1.0,0.0,22.68,1238.13,2.9,3.02,1.5,0.0
2022-04-22,2704.7099609375,-0.008613706546223732,0.0,1.0,0.0,28.21,1239.66,2.9,2.98,1.5,0.0
2022-04-25,2657.1298828125,-0.01759156390599015,0.0,1.0,0.0,27.02,1249.87,2.81,2.91,1.5,0.0
2022-04-26,2668.31005859375,0.004207613580942571,0.0,1.0,0.0,33.52,1260.37,2.77,2.85,1.5,0.0
2022-04-27,2639.06005859375,-0.01096199443006829,0.0,1.0,0.0,31.6,1269.35,2.82,2.88,1.5,0.0
2022-04-28,2667.489990234375,0.010772749012682326,0.0,1.0,0.0,29.99,1271.5,2.85,2.97,1.5,0.0
2022-04-29,2695.050048828125,0.010331832057344892,0.0,1.0,0.0,33.4,1255.87,2.89,2.88,1.5,0.0
2022-05-02,2687.449951171875,-0.0028200209712448965,0.0,1.0,0.0,32.34,1265.24,2.99,2.81,1.75,0.0
2022-05-03,2680.4599609375,-0.0026009750363265027,0.0,1.0,0.0,29.25,1267.82,2.97,2.83,1.75,0.0
2022-05-04,2677.570068359375,-0.0010781330891860286,0.0,1.0,0.0,25.42,1265.22,2.93,2.86,1.75,0.0
2022-05-06,2644.510009765625,-0.01234703770572354,0.0,1.0,0.0,30.19,1272.58,3.12,2.86,1.75,0.0
2022-05-10,2596.56005859375,-0.01813188492189699,0.0,1.0,0.0,32.99,1275.02,2.99,2.65,1.75,0.0
2022-05-11,2592.27001953125,-0.0016522009757876654,0.0,1.0,0.0,32.56,1275.04,2.91,2.7,1.75,0.0
2022-05-12,2550.080078125,-0.01627528810207779,0.0,1.0,0.0,31.77,1288.65,2.84,2.59,1.75,0.0
2022-05-13,2604.239990234375,0.021238514262343244,0.0,1.0,1.0,28.87,1283.51,2.93,2.69,1.75,0.0
2022-05-16,2596.580078125,-0.002941323433362064,0.0,1.0,1.0,27.47,1284.79,2.88,2.68,1.75,0.0
2022-05-17,2620.43994140625,0.009188957229649297,0.0,1.0,1.0,26.1,1274.33,2.98,2.71,1.75,0.0
2022-05-18,2625.97998046875,0.0021141637230299715,0.0,1.0,1.0,30.96,1266.36,2.89,2.72,1.75,0.0
2022-05-19,2592.340087890625,-0.012810414713108398,0.0,1.0,1.0,29.35,1276.91,2.84,2.59,1.75,0.0
2022-05-20,2639.2900390625,0.01811103079846199,0.0,1.0,1.0,29.43,1267.87,2.78,2.55,1.75,0.0
2022-05-23,2647.3798828125,0.0030651590504520154,0.0,1.0,1.0,28.48,1263.85,2.86,2.6,1.75,0.0
2022-05-24,2605.8701171875,-0.015679565254118843,0.0,1.0,1.0,29.45,1265.97,2.76,2.55,1.75,0.0
2022-05-25,2617.219970703125,0.004355494712021457,0.0,1.0,1.0,28.37,1264.58,2.75,2.56,1.75,0.0
2022-05-26,2612.449951171875,-0.001822552014979717,0.0,1.0,1.0,27.5,1267.83,2.75,2.62,1.75,0.0
2022-05-27,2638.050048828125,0.009799268171536202,0.0,1.0,1.0,25.72,1250.13,2.74,2.63,1.75,0.0
2022-05-30,2669.659912109375,0.011982283389692316,0.0,1.0,1.0,26.54,1250.13,2.74,2.63,1.75,0.0
2022-05-31,2685.89990234375,0.006083168182101195,1.0,1.0,1.0,26.19,1236.93,2.85,2.64,1.75,0.2
2022-06-02,2658.989990234375,-0.010018955690006548,0.0,1.0,1.0,24.72,1252.03,2.92,2.66,1.75,0.2
2022-06-03,2670.64990234375,0.0043850906367448594,0.0,1.0,1.0,24.79,1242.23,2.96,2.74,1.75,0.2
2022-06-07,2626.340087890625,-0.01659139762731121,0.0,1.0,0.0,24.02,1255.32,2.98,2.73,1.75,0.2
2022-06-08,2626.14990234375,-7.241466851604095e-05,0.0,1.0,0.0,23.96,1253.5,3.03,2.75,1.75,0.2
2022-06-09,2625.43994140625,-0.00027034288365124226,0.0,1.0,0.0,26.09,1256.91,3.04,2.75,1.75,0.0
2022-06-10,2595.8701171875,-0.011262807330839841,0.0,1.0,0.0,27.75,1268.01,3.15,2.76,1.75,0.0
2022-06-13,2504.510009765625,-0.03519440622894465,0.0,1.0,0.0,34.02,1283.69,3.43,2.74,1.75,0.0
2022-06-14,2492.969970703125,-0.004607703310229527,0.0,1.0,0.0,32.69,1285.87,3.49,2.6,1.75,0.0
2022-06-15,2447.3798828125,-0.018287459707252984,0.0,1.0,0.0,29.62,1290.05,3.33,2.7,1.75,0.0
2022-06-16,2451.409912109375,0.0016466709255793521,0.0,1.0,0.0,32.95,1286.76,3.28,2.62,1.75,0.0
2022-06-17,2440.929931640625,-0.004275082848030243,0.0,1.0,0.0,31.13,1287.36,3.25,2.58,1.75,0.0
2022-06-20,2391.030029296875,-0.020442988427042064,0.0,1.0,0.0,31.03,1287.36,3.25,2.58,1.75,0.0
2022-06-21,2408.929931640625,0.007486272495295099,0.0,1.0,0.0,30.19,1293.25,3.31,2.61,1.75,0.0
2022-06-22,2342.81005859375,-0.02744781912433769,0.0,1.0,0.0,28.95,1297.21,3.16,2.54,1.75,0.0
2022-06-23,2314.320068359375,-0.012160606076395242,0.0,1.0,0.0,29.05,1300.86,3.09,2.5,1.75,0.0
2022-06-24,2366.60009765625,0.022589800784960756,0.0,1.0,1.0,27.23,1298.71,3.13,2.56,1.75,0.0
2022-06-27,2401.919921875,0.014924289174892191,0.0,1.0,1.0,26.95,1286.2,3.2,2.55,1.75,0.0
2022-06-28,2422.090087890625,0.008397518098721468,0.0,1.0,1.0,28.36,1290.18,3.2,2.48,1.75,0.0
2022-06-29,2377.989990234375,-0.018207455567706088,1.0,1.0,1.0,28.16,1298.39,3.1,2.36,1.75,0.2
2022-06-30,2332.639892578125,-0.01907076894456583,0.0,1.0,0.0,28.71,1298.95,2.98,2.33,1.75,0.2
2022-07-01,2305.419921875,-0.011669169677553826,0.0,1.0,0.0,26.7,1297.18,2.88,2.34,2.25,0.2
2022-07-04,2300.340087890625,-0.0022034311129937034,0.0,1.0,0.0,27.53,1297.18,2.88,2.34,2.25,0.2
2022-07-05,2341.780029296875,0.018014702097484125,0.0,1.0,0.0,27.54,1299.69,2.82,2.3,2.25,0.2
2022-07-06,2292.010009765625,-0.02125307198310744,1.0,1.0,0.0,26.73,1307.1,2.93,2.29,2.25,0.2
2022-07-07,2334.27001953125,0.018437969112511166,0.0,1.0,0.0,26.08,1299.51,3.01,2.33,2.25,0.2
2022-07-08,2350.610107421875,0.0070000847176652226,0.0,1.0,1.0,24.64,1299.51,3.09,2.37,2.25,0.2
2022-07-11,2340.27001953125,-0.004398895358263322,0.0,1.0,1.0,26.17,1308.9,2.99,2.32,2.25,0.2
2022-07-12,2317.760009765625,-0.009618552379752177,0.0,1.0,1.0,27.29,1311.91,2.96,2.32,2.25,0.2
2022-07-13,2328.610107421875,0.00468128607385343,0.0,1.0,1.0,26.82,1306.65,2.91,2.31,2.25,0.0
2022-07-14,2322.320068359375,-0.0027011989007743598,0.0,1.0,1.0,26.4,1311.76,2.96,2.34,2.25,0.0
2022-07-15,2330.97998046875,0.0037289916352887253,0.0,1.0,1.0,24.23,1321.15,2.93,2.36,2.25,0.0
2022-07-18,2375.25,0.018992020481594762,0.0,1.0,1.0,25.3,1316.7,2.96,2.37,2.25,0.0
2022-07-19,2370.969970703125,-0.0018019279220607975,0.0,1.0,1.0,24.5,1313.52,3.01,2.39,2.25,0.0
2022-07-20,2386.85009765625,0.006697734323651394,0.0,1.0,1.0,23.88,1313.1,3.04,2.38,2.25,0.0
2022-07-21,2409.159912109375,0.009346969244123038,0.0,1.0,1.0,23.11,1307.58,2.91,2.33,2.25,0.0
2022-07-22,2393.139892578125,-0.0066496289643236395,0.0,1.0,1.0,23.03,1312.82,2.77,2.34,2.25,0.0
2022-07-25,2403.68994140625,0.004408454708746401,0.0,1.0,1.0,23.36,1313.27,2.81,2.36,2.25,0.0
2022-07-26,2412.9599609375,0.003856578742359229,0.0,1.0,1.0,24.69,1308.33,2.81,2.36,2.25,0.0
2022-07-27,2415.530029296875,0.0010651102384544586,0.0,1.0,1.0,23.24,1313.14,2.78,2.42,2.25,0.0
2022-07-28,2435.27001953125,0.008172115434276428,0.0,1.0,1.0,22.33,1299.69,2.68,2.48,2.25,0.0
2022-07-29,2451.5,0.006664550681683368,0.0,1.0,1.0,21.33,1299.08,2.67,2.53,2.25,0.0
2022-08-01,2452.25,0.00030593514175003556,0.0,1.0,1.0,22.84,1304.18,2.6,2.51,2.5,0.0
2022-08-02,2439.6201171875,-0.005150324319502464,0.0,1.0,1.0,23.93,1304.89,2.75,2.48,2.5,0.0
2022-08-03,2461.449951171875,0.008948046390739428,0.0,1.0,1.0,21.95,1310.69,2.73,2.5,2.5,0.0
2022-08-04,2473.110107421875,0.004737108810377588,0.0,1.0,1.0,21.44,1310.2,2.68,2.46,2.5,0.0
2022-08-05,2490.800048828125,0.0071529129872389685,0.0,1.0,1.0,21.15,1298.22,2.83,2.46,2.5,0.0
2022-08-08,2493.10009765625,0.0009234176903147873,0.0,1.0,1.0,21.29,1306.11,2.77,2.48,2.5,0.0
2022-08-09,2503.4599609375,0.00415541409307596,0.0,1.0,1.0,21.77,1304.5,2.8,2.47,2.5,0.0
2022-08-10,2480.8798828125,-0.009019548336033356,0.0,1.0,1.0,19.74,1310.54,2.78,2.43,2.5,0.0
2022-08-11,2523.780029296875,0.017292310998846316,0.0,1.0,1.0,20.2,1302.72,2.87,2.47,2.5,0.0
2022-08-12,2527.93994140625,0.001648286324911652,0.0,1.0,1.0,19.53,1302.13,2.84,2.47,2.5,0.0
2022-08-16,2533.52001953125,0.002207361825967924,0.0,1.0,1.0,19.69,1308.54,2.82,2.44,2.5,0.0
2022-08-17,2516.469970703125,-0.006729786501264545,0.0,1.0,1.0,19.9,1310.16,2.89,2.46,2.5,0.0
2022-08-18,2508.050048828125,-0.003345925829843055,0.0,1.0,1.0,19.56,1319.94,2.88,2.52,2.5,0.0
2022-08-19,2492.68994140625,-0.006124322530585813,0.0,1.0,1.0,20.6,1325.5,2.98,2.55,2.5,0.0
2022-08-22,2462.5,-0.012111390552335788,0.0,1.0,0.0,23.8,1339.4,3.03,2.57,2.5,0.0
2022-08-23,2435.340087890625,-0.011029405932741154,0.0,1.0,0.0,24.11,1339.4,3.05,2.58,2.5,0.0
2022-08-24,2447.449951171875,0.004972555308174309,0.0,1.0,0.0,22.82,1342.05,3.11,2.62,2.5,0.0
2022-08-25,2477.260009765625,0.012180048290457046,0.0,1.0,0.0,21.78,1335.46,3.03,2.6,2.5,0.0
2022-08-26,2481.030029296875,0.0015218505592420328,0.0,1.0,0.0,25.56,1331.17,3.04,2.57,2.5,0.0
2022-08-29,2426.889892578125,-0.021821637013435646,0.0,1.0,0.0,26.21,1349.8,3.12,2.58,2.5,0.0
2022-08-30,2450.929931640625,0.009905698291471365,0.0,1.0,0.0,26.21,1346.37,3.11,2.55,2.5,0.0
2022-08-31,2472.050048828125,0.008617185222166812,0.0,1.0,0.0,25.87,1338.66,3.15,2.48,2.5,0.0
2022-09-01,2415.610107421875,-0.022831229259701047,0.0,1.0,0.0,25.56,1354.34,3.26,2.45,2.5,0.0
2022-09-02,2409.409912109375,-0.0025667202225434504,0.0,1.0,0.0,25.47,1362.2,3.2,2.47,2.5,0.0
2022-09-05,2403.679931640625,-0.0023781675504661592,0.0,1.0,0.0,25.99,1362.2,3.2,2.47,2.5,0.0
2022-09-06,2410.02001953125,0.0026376589524952365,0.0,1.0,0.0,26.91,1378.95,3.33,2.48,2.5,0.0
2022-09-07,2376.4599609375,-0.01392521984123496,0.0,1.0,0.0,24.64,1383.72,3.27,2.45,2.5,0.0
2022-09-08,2384.280029296875,0.0032906375398347176,0.0,1.0,0.0,23.61,1380.51,3.29,2.41,2.5,0.0
2022-09-13,2449.5400390625,0.02737095012487689,0.0,1.0,1.0,27.27,1373.76,3.42,2.44,2.5,0.0
2022-09-14,2411.419921875,-0.01556215313063003,0.0,1.0,1.0,26.16,1391.1,3.41,2.46,2.5,0.0
2022-09-15,2401.830078125,-0.003976845203527812,0.0,1.0,0.0,26.27,1393.93,3.45,2.43,2.5,0.0
2022-09-16,2382.780029296875,-0.007931472339207435,0.0,1.0,0.0,26.3,1384.48,3.45,2.38,2.5,0.0
2022-09-19,2355.659912109375,-0.011381712476204897,0.0,1.0,0.0,25.76,1393.05,3.49,2.34,2.5,0.0
2022-09-20,2367.85009765625,0.005174849512109558,0.0,1.0,0.0,27.16,1389.86,3.57,2.4,2.5,0.0
2022-09-21,2347.2099609375,-0.008716825756486912,0.0,1.0,0.0,27.99,1395.92,3.51,2.38,2.5,0.0
2022-09-22,2332.31005859375,-0.006347920548956276,0.0,1.0,0.0,27.35,1412.29,3.7,2.41,2.5,0.0
2022-09-23,2290.0,-0.018140837852090974,0.0,1.0,0.0,29.92,1409.42,3.69,2.37,2.5,0.0
2022-09-26,2220.93994140625,-0.030157230826965087,0.0,1.0,0.0,32.26,1432.47,3.88,2.32,2.5,0.0
2022-09-27,2223.860107421875,0.0013148334005719242,0.0,1.0,0.0,32.6,1422.39,3.97,2.33,2.5,0.0
