date,us_10y,usd_krw,vix,inflation_exp,bok_rate
2026-04-10,4.31,1483.9,19.23,2.36,2.5
2026-04-11,4.31,1483.9,19.23,2.36,2.5
2026-04-12,4.31,1483.9,19.23,2.36,2.5
2026-04-13,4.3,1486.94,19.12,2.38,2.5
2026-04-14,4.26,1471.51,18.36,2.37,2.5
2026-04-15,4.29,1474.41,18.17,2.39,2.5
2026-04-16,4.32,1478.19,17.94,2.39,2.5
2026-04-17,4.26,1461.66,17.48,2.36,2.5
2026-04-18,4.26,1461.66,17.48,2.36,2.5
2026-04-19,4.26,1461.66,17.48,2.36,2.5
2026-04-20,4.26,1461.66,17.48,2.35,2.5
